date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:31:24	77659/77659	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:28:37%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/7869-scar-18-e1672832298197-ac9f9d9c-590c-49e6-b4d6-5906badee510.jpg?v=1677614085920	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/7869-scar-18-e1672832298197-ac9f9d9c-590c-49e6-b4d6-5906badee5101b3c.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:24	61872/61872	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:31:09%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/1-e25a091b-6d1d-4d3e-b4cb-98790bfd7c96.jpg?v=1677614104323	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/1-e25a091b-6d1d-4d3e-b4cb-98790bfd7c967217.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:27	125795/125795	---M-Z	200	added ('OK')	text/html	etag:W/%224c8925a406820bc6e437dfef41b966bb%22	https://oh-thuong-mai-dien-tu.mysapo.net/ao-so-mi-nam-cotton-cao-cap-nhap-khau-bo-smna07	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/ao-so-mi-nam-cotton-cao-cap-nhap-khau-bo-smna07.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:29	113266/113266	---M-Z	200	added ('OK')	text/html	etag:W/%229fa353862b436a6d0e5c9764df4159dd%22	https://oh-thuong-mai-dien-tu.mysapo.net/banh-cosy	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/banh-cosy.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:35	87177/87177	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:28:54%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/1-a57eb1f5-c320-4ad3-b2ea-8b5d75a1c82b-6beae862-bd19-4cb9-9368-f5c9e2ac2d92.jpg?v=1677614094237	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/1-a57eb1f5-c320-4ad3-b2ea-8b5d75a1c82b-6beae862-bd19-4cb9-9368-f5c9e2ac2d927185.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:36	61098/61098	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:28:56%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/1-dd869221-be9c-4d52-8ccf-28dd927cb665-557c7710-28a4-4c64-9c52-66505cebe86d.jpg?v=1677614101073	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/1-dd869221-be9c-4d52-8ccf-28dd927cb665-557c7710-28a4-4c64-9c52-66505cebe86d518d.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:38	115265/115265	---M-Z	200	added ('OK')	text/html	etag:W/%221941b6379ef83285cf041e1625bdf1ac%22	https://oh-thuong-mai-dien-tu.mysapo.net/bia-budweiser-lon	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/bia-budweiser-lon.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:43	91454/91454	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:31:25%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/11-9bae35c0-971e-4b4b-be1a-ea7be852613e.jpg?v=1677611148827	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/11-9bae35c0-971e-4b4b-be1a-ea7be852613ec760.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:45	113622/113622	---M-Z	200	added ('OK')	text/html	etag:W/%2258f61121aadd2b828b1701148e23f749%22	https://oh-thuong-mai-dien-tu.mysapo.net/ca-phe-trung-nguyen-g7	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/ca-phe-trung-nguyen-g7.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:45	49676/49676	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:31:35%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/1-f467d97f-93d1-4c07-8b6b-5a5595d0f6c1-825f84f5-91e0-4f0b-8f0e-ae0d92c523a0.jpg?v=1677614054740	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/1-f467d97f-93d1-4c07-8b6b-5a5595d0f6c1-825f84f5-91e0-4f0b-8f0e-ae0d92c523a0a66d.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:45	92972/92972	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:29:05%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/3dcosymarie432gxthumbnail1080x.jpg?v=1677609993897	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/3dcosymarie432gxthumbnail1080x805e.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:47	119534/119534	---M-Z	200	added ('OK')	text/html	etag:W/%222513f0e282bc464a917eefadceec5631%22	https://oh-thuong-mai-dien-tu.mysapo.net/may-say-toc-elmich-hde-1820	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/may-say-toc-elmich-hde-1820.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:49	124762/124762	---M-Z	200	added ('OK')	text/html	etag:W/%22cce85e1a40a9b48194d2b5e47b059a0f%22	https://oh-thuong-mai-dien-tu.mysapo.net/may-hut-bui-gia-dinh-abg-da-nang-cong-suat-1000w-dung-tich-15l	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/may-hut-bui-gia-dinh-abg-da-nang-cong-suat-1000w-dung-tich-15l.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:50	63773/63773	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:29:13%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/budweiser.jpg?v=1677609995270	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/budweiserb8f2.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:51	118217/118217	---M-Z	200	added ('OK')	text/html	etag:W/%221f0787ffc10f9de8986199cd23725893%22	https://oh-thuong-mai-dien-tu.mysapo.net/choi-lau-nha-da-nang-kangaroo-kg9sm	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/choi-lau-nha-da-nang-kangaroo-kg9sm.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:53	21514/21514	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:29:25%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/7-8d712466-45d2-491d-9c56-78d81cf7bd96.jpg?v=1677610686980	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/7-8d712466-45d2-491d-9c56-78d81cf7bd965f57.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:54	111438/111438	---M-Z	200	added ('OK')	text/html	etag:W/%22a9b69dec0972f51ab5cbf424a7dccef4%22	https://oh-thuong-mai-dien-tu.mysapo.net/dau-an-meizan-gold-1-5-lit	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/dau-an-meizan-gold-1-5-lit.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:31:59	41180/41180	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:31:51%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/choi-lau-nha-kangaroo-kg9sm.jpg?v=1677610458393	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/choi-lau-nha-kangaroo-kg9smf863.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:01	115647/115647	---M-Z	200	added ('OK')	text/html	etag:W/%220b653f7d4e247009a5dd753e5a55a4fa%22	https://oh-thuong-mai-dien-tu.mysapo.net/mi-hop-omachi-business-class	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/mi-hop-omachi-business-class.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:03	67044/67044	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:31:49%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/a0cac58c81f2092e5deabc53cf904038.jpg?v=1677610610697	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/a0cac58c81f2092e5deabc53cf904038628e.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:03	51879/51879	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2015:47:54%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/2e323ebada49eb1ff9c8dfa9cd7573.jpg?v=1677610003177	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/2e323ebada49eb1ff9c8dfa9cd7573f70b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:04	92912/92912	---M-Z	200	added ('OK')	text/html	etag:W/%22012d69b4f42e630768e08c1d0c1f26f1%22	https://oh-thuong-mai-dien-tu.mysapo.net/thoi-trang-nam-nu	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/thoi-trang-nam-nu.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:06	125451/125451	---M-Z	200	added ('OK')	text/html	etag:W/%22d69bf0c94bc5d137d1a64115a0fe9766%22	https://oh-thuong-mai-dien-tu.mysapo.net/tui-cam-tay-nu-hermes-bride-a-brac-case-size-pm-mau-xanh-nhat	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/tui-cam-tay-nu-hermes-bride-a-brac-case-size-pm-mau-xanh-nhat.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:06	100170/100170	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:31:45%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/9344200507422.jpg?v=1677609992557	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/9344200507422b4e5.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:08	113064/113064	---M-Z	200	added ('OK')	text/html	etag:W/%22a336a18370ae29d72874e2771fdd207b%22	https://oh-thuong-mai-dien-tu.mysapo.net/non-golf-nu-hong-canh-sen-fantom-22193cp672-thiet-ke-nua-dau	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/non-golf-nu-hong-canh-sen-fantom-22193cp672-thiet-ke-nua-dau.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:09	111068/111068	---M-Z	200	added ('OK')	text/html	etag:W/%22aa9e3ab97f6014b11a3b84ac618efc8c%22	https://oh-thuong-mai-dien-tu.mysapo.net/quan-jean-nu-dai-dkeo-co-gian-4-chieu-cao-cap-bma-qjf26	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/quan-jean-nu-dai-dkeo-co-gian-4-chieu-cao-cap-bma-qjf26.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:15	37492/37492	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:29:46%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/original.jpg?v=1677612258123	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/original8e9d.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:17	115321/115321	---M-Z	200	added ('OK')	text/html	etag:W/%221880c5662cb0bb74cb5284a4b3a72a2f%22	https://oh-thuong-mai-dien-tu.mysapo.net/ao-thun-nu-co-cao-tay-ngan-gu-cotton-tee	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/ao-thun-nu-co-cao-tay-ngan-gu-cotton-tee.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:22	70606/70606	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:32:09%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/quan-jean-nu-dai-dkeo-bma-qjf26-1-2023223.jpg?v=1677611922187	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/quan-jean-nu-dai-dkeo-bma-qjf26-1-2023223d27c.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:22	83410/83410	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:32:04%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/zz.jpg?v=1677612603477	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/zz1255.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:23	117200/117200	---M-Z	200	added ('OK')	text/html	etag:W/%22b7d92f2c4cd17ad0905073e1952fc2d2%22	https://oh-thuong-mai-dien-tu.mysapo.net/quan-tay-nam-cong-so-cotton-co-gian-bo-qtna01	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/quan-tay-nam-cong-so-cotton-co-gian-bo-qtna01.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:24	80924/80924	---M-Z	200	added ('OK')	text/html	etag:W/%2237c48b386890cefbfe3ebd9bb5012c45%22	https://oh-thuong-mai-dien-tu.mysapo.net/tin-tuc	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/tin-tuc.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:25	98579/98579	---M-Z	200	added ('OK')	text/html	etag:W/%223d68df6b04ec5c483c39df0450084ec2%22	https://oh-thuong-mai-dien-tu.mysapo.net/hang-loat-thiet-bi-moi-cua-apple-chay-hang-o-viet-nam	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/hang-loat-thiet-bi-moi-cua-apple-chay-hang-o-viet-nam.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:27	99744/99744	---M-Z	200	added ('OK')	text/html	etag:W/%22e583a627f279b4fb4013fb1470945abd%22	https://oh-thuong-mai-dien-tu.mysapo.net/tv-samsung-dang-giam-gia-manh-co-mau-giam-toi-15-trieu-de-kich-cau-dau-nam	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/tv-samsung-dang-giam-gia-manh-co-mau-giam-toi-15-trieu-de-kich-cau-dau-nam.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:27	46313/46313	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:32:17%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/20.jpg?v=1677611620473	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/20394c.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:28	85316/85316	---M-Z	200	added ('OK')	text/html	etag:W/%22efd0e58a84b7194fd2cdc3ba5157e23e%22	https://oh-thuong-mai-dien-tu.mysapo.net/nike-air-force-1-love-women-phoi-mau-danh-rieng-cho-mot-nua-the-gioi	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/nike-air-force-1-love-women-phoi-mau-danh-rieng-cho-mot-nua-the-gioi.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:29	96740/96740	---M-Z	200	added ('OK')	text/html	etag:W/%22b5a89f9ddc2f1046c52e4ee0345e514f%22	https://oh-thuong-mai-dien-tu.mysapo.net/muon-dien-o-nha-hay-di-cho-deu-sang-chi-em-cu-nham-mac-dung-4-mon-nay	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/muon-dien-o-nha-hay-di-cho-deu-sang-chi-em-cu-nham-mac-dung-4-mon-nay.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:30	95542/95542	---M-Z	200	added ('OK')	text/html	etag:W/%22ea8609f9022711e20f45aac5d4d2b690%22	https://oh-thuong-mai-dien-tu.mysapo.net/justin-bieber-va-hailey-mac-gi-trong-chuyen-tham-nuoc-phap	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/justin-bieber-va-hailey-mac-gi-trong-chuyen-tham-nuoc-phap.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:31	74017/74017	---M-Z	200	added ('OK')	text/html	etag:W/%221600b3790fde66f0eda784993a444187%22	https://oh-thuong-mai-dien-tu.mysapo.net/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/he-thong-cua-hang.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:32	71633/71633	---M-Z	200	added ('OK')	text/html	etag:W/%2234c3eb34be4db50e8cd876da623bddb7%22	https://oh-thuong-mai-dien-tu.mysapo.net/chinh-sach	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/chinh-sach.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:33	67905/67905	---M-Z	200	added ('OK')	text/html	etag:W/%223768ddeb83ca3e93e33f0dbf68a4a453%22	https://oh-thuong-mai-dien-tu.mysapo.net/huong-dan	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/huong-dan.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:33	135933/135933	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:29:37%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/e1b8827132ceb5a55700baeb80fc26.jpg?v=1677610000350	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/e1b8827132ceb5a55700baeb80fc26fab3.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:33	4799/4799	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Dec%202024%2003:05:34%20GMT	http://bizweb.dktcdn.net/100/479/080/themes/897121/assets/wishlist-func.js?1735554303306	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/100/479/080/themes/897121/assets/wishlist-func47e9.js	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:34	307/307	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2005%20Oct%202024%2004:23:12%20GMT	http://bizweb.dktcdn.net/100/479/080/themes/897121/assets/user.svg?1705909380173	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/100/479/080/themes/897121/assets/usercad4.svg	(from http://bizweb.dktcdn.net/100/479/080/themes/897121/assets/header.scss.css?1735554303306)
11:32:34	643/643	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Dec%202024%2011:30:25%20GMT	http://bizweb.dktcdn.net/100/479/080/themes/897121/assets/addico.png?1705909380173	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/100/479/080/themes/897121/assets/addicocad4.png	(from http://bizweb.dktcdn.net/100/479/080/themes/897121/assets/style.scss.css?1735554303306)
11:32:34	39958/39958	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:30:02%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/15-db688fc6-b705-4b38-b985-6d2bddea3168.jpg?v=1677611696987	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/15-db688fc6-b705-4b38-b985-6d2bddea31680337.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/)
11:32:34	692/692	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2026%20Oct%202024%2015:13:56%20GMT	http://bizweb.dktcdn.net/100/479/080/themes/897121/assets/flash.svg	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/100/479/080/themes/897121/assets/flash.svg	(from http://bizweb.dktcdn.net/100/479/080/themes/897121/assets/index.scss.css?1735554303306)
11:32:35	4215/4215	---M--	200	added ('OK')	image/gif	date:Sun,%2005%20Jan%202025%2010:14:46%20GMT	https://bizweb.dktcdn.net/assets/themes_support/noimage.gif	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/assets/themes_support/noimage.gif	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-may-tinh)
11:32:35	2179/2179	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202024%2011:16:59%20GMT	http://bizweb.dktcdn.net/100/479/080/themes/897121/assets/noindex.scss.css?1735554303306	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/100/479/080/themes/897121/assets/noindex.scss47e9.css	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-may-tinh)
11:32:35	8801/8801	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Jan%202025%2020:18:52%20GMT	http://bizweb.dktcdn.net/100/479/080/themes/897121/assets/sidebar_style.scss.css?1735554303306	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/100/479/080/themes/897121/assets/sidebar_style.scss47e9.css	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-may-tinh)
11:32:35	13161/13161	---MCZ	200	added ('OK')	text/css	date:Tue,%2031%20Dec%202024%2003:42:54%20GMT	http://bizweb.dktcdn.net/100/479/080/themes/897121/assets/collection_style.scss.css?1735554303306	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/100/479/080/themes/897121/assets/collection_style.scss47e9.css	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-may-tinh)
11:32:36	4105/4105	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2031%20Dec%202024%2003:42:55%20GMT	http://bizweb.dktcdn.net/100/479/080/themes/897121/assets/search_filter.js?1735554303306	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/100/479/080/themes/897121/assets/search_filter47e9.js	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-may-tinh)
11:32:36	8261/8261	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Jan%202025%2020:18:52%20GMT	http://bizweb.dktcdn.net/100/479/080/themes/897121/assets/col.js?1735554303306	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/100/479/080/themes/897121/assets/col47e9.js	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-may-tinh)
11:32:39	145379/145379	---M-Z	200	added ('OK')	text/html	etag:W/%22a7a630c6843830e66586a483ecd6578e%22	https://oh-thuong-mai-dien-tu.mysapo.net/apple-watch-series-6-gps-40mm	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/apple-watch-series-6-gps-40mm.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/dong-ho)
11:32:41	131716/131716	---M-Z	200	added ('OK')	text/html	etag:W/%22218ddb66a3bb03c8781b3f6cd99b4f66%22	https://oh-thuong-mai-dien-tu.mysapo.net/apple-watch-se-gps-44mm-nhom-bac-new	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/apple-watch-se-gps-44mm-nhom-bac-new.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/dong-ho)
11:32:46	73518/73518	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:30:28%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/1-2318ced8-255e-48eb-a929-a61c7d8cd827-3cfab871-9ead-48ff-9408-8373fd1004d5.jpg?v=1677614091640	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/1-2318ced8-255e-48eb-a929-a61c7d8cd827-3cfab871-9ead-48ff-9408-8373fd1004d5860b.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dien-thoai-may-tinh)
11:32:48	124695/124695	---M-Z	200	added ('OK')	text/html	etag:W/%22c6cb0d8f8be6e62af65af624c30070d4%22	https://oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-watch-4-classic-lte-r885f-42mm	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/samsung-galaxy-watch-4-classic-lte-r885f-42mm.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/dong-ho)
11:32:50	62005/62005	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2016:32:36%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/1-126a08a9-cfef-4dc1-9076-f22c741df1c8-1011aff3-698b-40a8-bccb-3b76afa5ba69.jpg?v=1677614077360	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/1-126a08a9-cfef-4dc1-9076-f22c741df1c8-1011aff3-698b-40a8-bccb-3b76afa5ba693727.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dong-ho)
11:32:52	142138/142138	---M-Z	200	added ('OK')	text/html	etag:W/%22f6b38619ee78671c2600b9cf056dbcb2%22	https://oh-thuong-mai-dien-tu.mysapo.net/dong-ho-thong-minh-samsung-galaxy-watch-5-man-hinh-lon-44mm	C:/My%20Web%20Sites/TMDT_Temple2/oh-thuong-mai-dien-tu.mysapo.net/dong-ho-thong-minh-samsung-galaxy-watch-5-man-hinh-lon-44mm.html	(from https://oh-thuong-mai-dien-tu.mysapo.net/dong-ho)
11:32:52	51370/51370	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Dec%202024%2011:30:36%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/13-30ef9352-d444-4743-93a6-e4c29aa4f828.jpg?v=1677614068420	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/13-30ef9352-d444-4743-93a6-e4c29aa4f828a9b8.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dong-ho)
11:32:52	66311/66311	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202025%2015:48:39%20GMT	http://bizweb.dktcdn.net/thumb/large/100/479/080/products/10-9741f999-eff2-40e0-9d8b-8b51073c10b7.jpg?v=1677614073790	C:/My%20Web%20Sites/TMDT_Temple2/bizweb.dktcdn.net/thumb/large/100/479/080/products/10-9741f999-eff2-40e0-9d8b-8b51073c10b7a640.jpg	(from https://oh-thuong-mai-dien-tu.mysapo.net/dong-ho)
